DATE,MONTH,cloud_cover,wind_speed,wind_gust,humidity,precipitation,sunshine,temp_mean,temp_min,temp_max
20101212,12,6,5.5,12.9,0.76,0.06,0.0,3.3,-2.4,6.2
20101213,12,5,2.2,6.7,0.83,0.3,0.7,-3.4,-7.0,-1.9
20101214,12,7,3.0,8.4,0.83,0.0,0.2,-2.7,-6.8,-1.6
20101215,12,4,2.3,8.8,0.83,0.01,3.0,-2.9,-10.2,0.7
20101216,12,8,4.4,11.3,0.93,0.77,0.0,-2.4,-10.5,1.4
20101217,12,6,3.5,8.7,0.91,0.08,0.0,-2.4,-6.3,-0.6
20101218,12,5,4.4,9.4,0.86,0.46,1.1,-4.4,-6.6,-2.5
20101219,12,8,3.7,9.7,0.91,0.5,0.0,-1.1,-3.0,0.0
20101220,12,6,2.5,11.7,0.9,0.0,1.1,-4.3,-7.9,-1.1
20101221,12,8,2.3,7.5,0.89,0.0,0.0,-0.1,-4.3,1.9
20101222,12,8,2.3,5.0,0.91,0.3,0.0,0.8,-0.6,2.1
20101223,12,8,4.1,11.3,0.93,0.99,0.0,-1.4,-2.1,-0.6
20101224,12,8,5.7,11.3,0.9,0.33,0.0,-2.5,-4.0,-1.5
20101225,12,7,3.1,9.7,0.84,0.01,0.1,-5.8,-10.3,-4.0
20101226,12,8,3.7,8.1,0.91,0.39,0.0,-1.3,-5.0,1.6
20101227,12,8,4.1,8.0,0.87,0.0,0.0,0.1,-0.4,1.0
20101228,12,7,3.7,9.0,0.73,0.0,0.0,0.6,-0.7,1.4
20101229,12,6,2.8,8.7,0.82,0.0,0.0,0.9,-2.4,2.4
20101230,12,4,1.6,4.8,0.88,0.0,6.5,-1.5,-6.0,3.7
20101231,12,8,2.7,5.9,0.93,0.0,0.0,-0.1,-0.7,0.8
20110101,1,6,2.8,6.9,0.95,0.07,0.0,1.3,-4.1,2.9
20110102,1,6,2.0,5.7,0.92,0.0,2.0,-0.5,-4.1,3.0
20110103,1,7,2.1,5.0,0.93,0.0,0.0,-0.3,-3.4,1.4
20110104,1,5,3.9,8.9,0.82,0.0,3.8,-0.2,-2.8,1.2
20110105,1,6,7.4,14.0,0.76,0.28,3.3,-2.0,-3.4,1.8
20110106,1,8,5.8,12.3,0.91,0.99,0.0,4.4,1.7,9.4
20110107,1,7,3.8,8.9,0.92,0.69,0.0,6.3,0.9,9.7
20110108,1,7,6.7,16.6,0.81,1.04,0.1,10.4,7.1,13.1
20110109,1,5,3.6,9.6,0.85,0.0,1.1,4.5,-0.3,8.5
20110110,1,3,4.7,13.7,0.88,0.0,5.3,0.3,-2.2,2.1
20110111,1,6,6.4,13.7,0.85,0.09,0.1,3.5,0.4,6.3
20110112,1,8,5.0,10.5,0.88,1.73,0.0,5.8,3.5,10.0
20110113,1,8,4.4,11.5,0.94,1.16,0.0,10.9,9.8,12.2
20110114,1,8,6.8,13.3,0.85,0.34,0.0,11.2,8.8,12.4
20110115,1,7,5.9,11.7,0.78,0.0,0.0,9.0,7.4,10.3
20110116,1,4,5.0,9.1,0.78,0.0,1.2,9.0,6.3,12.7
20110117,1,6,5.2,10.3,0.8,0.02,0.2,7.6,5.0,9.7
20110118,1,7,3.6,9.1,0.87,1.1,0.0,7.1,4.1,9.4
20110119,1,7,3.5,10.6,0.85,0.22,0.5,4.0,2.6,6.1
20110120,1,6,2.7,6.8,0.83,0.0,0.9,1.8,-3.4,3.4
20110121,1,6,1.4,3.9,0.9,0.1,0.0,-1.6,-5.3,0.3
20110122,1,8,1.9,4.4,0.94,0.1,0.0,1.4,0.3,2.0
20110123,1,8,1.9,6.1,0.93,0.09,0.0,3.2,0.9,5.4
20110124,1,8,2.3,7.3,0.9,0.26,0.0,3.8,2.7,5.1
20110125,1,7,5.2,12.9,0.83,0.38,2.5,4.0,1.3,6.0
20110126,1,6,2.3,7.7,0.84,0.0,0.9,1.7,-0.7,3.9
20110127,1,4,4.6,10.4,0.76,0.0,2.7,0.4,-2.1,2.4
20110128,1,0,3.2,7.8,0.73,0.0,7.6,-1.5,-4.4,1.8
20110129,1,0,2.5,8.1,0.81,0.0,7.5,-2.2,-7.7,2.8
20110130,1,3,2.9,7.3,0.82,0.0,7.2,-2.6,-6.0,1.3
20110131,1,7,1.4,4.3,0.9,0.0,0.0,-3.6,-6.0,-2.4
20110201,2,8,3.9,8.2,0.89,0.08,0.0,-2.9,-4.2,-1.0
20110202,2,8,4.5,11.2,0.9,0.42,0.0,0.9,-1.0,2.5
20110203,2,6,5.1,10.8,0.89,0.0,0.0,3.5,0.8,6.2
20110204,2,8,8.8,17.1,0.78,0.0,0.0,7.6,2.7,10.6
20110205,2,8,9.8,17.6,0.73,0.0,0.0,10.6,9.9,11.2
20110206,2,7,8.0,17.0,0.7,0.0,0.0,9.8,7.8,11.3
20110207,2,6,6.4,13.4,0.58,0.0,7.9,9.6,5.8,14.9
20110208,2,3,2.5,10.0,0.72,0.0,8.4,5.6,-2.0,9.8
20110209,2,4,3.5,9.3,0.66,0.0,8.0,4.5,-3.0,10.5
20110210,2,8,5.2,10.0,0.78,0.75,0.6,7.3,5.4,10.5
20110211,2,8,3.9,10.4,0.89,1.34,0.0,9.6,5.3,11.0
20110212,2,8,5.0,13.1,0.89,0.6,1.6,6.4,4.8,8.4
20110213,2,6,4.0,9.5,0.83,0.0,3.6,6.6,2.5,9.6
20110214,2,7,4.5,11.6,0.82,0.91,2.7,6.8,5.0,9.9
20110215,2,6,4.0,11.1,0.86,0.05,1.8,5.5,3.0,8.5
20110216,2,5,3.6,9.2,0.78,0.0,5.5,7.1,0.6,11.1
20110217,2,2,3.4,9.8,0.81,0.0,8.6,2.8,-1.2,8.7
20110218,2,8,2.3,7.6,0.76,0.0,0.0,2.0,1.1,2.8
20110219,2,8,3.0,8.6,0.73,0.0,0.0,3.4,1.6,5.7
20110220,2,7,3.7,7.4,0.68,0.0,0.0,1.3,-0.6,3.5
20110221,2,3,3.6,9.7,0.6,0.0,8.8,-1.0,-5.3,2.4
20110222,2,2,2.3,7.9,0.61,0.0,9.3,-2.3,-8.2,3.1
20110223,2,7,5.9,11.4,0.44,0.22,0.8,0.3,-4.0,4.2
20110224,2,8,5.3,11.4,0.89,0.1,0.0,1.9,-0.3,3.2
20110225,2,8,3.7,8.1,0.89,0.0,0.1,5.3,3.1,7.8
20110226,2,8,5.8,13.1,0.81,0.31,1.0,7.0,5.5,10.1
20110227,2,8,5.6,15.7,0.9,1.08,0.0,4.8,2.5,6.3
20110228,2,8,1.5,3.5,0.85,0.0,0.0,3.5,1.8,5.6
20110301,3,3,4.8,11.9,0.78,0.0,5.4,4.2,0.9,8.6
20110302,3,2,5.1,11.9,0.63,0.0,9.4,3.1,-0.4,8.5
20110303,3,0,4.6,11.7,0.58,0.0,9.8,2.6,-2.1,8.3
20110304,3,1,2.4,5.3,0.63,0.0,9.6,2.8,-2.7,9.6
20110305,3,5,2.7,6.5,0.82,0.0,0.0,1.0,-2.0,4.9
20110306,3,1,3.0,10.2,0.65,0.0,9.4,1.9,-3.4,6.6
20110307,3,0,3.8,11.9,0.38,0.0,10.4,3.0,-3.8,9.4
20110308,3,0,4.9,11.4,0.39,0.0,10.3,5.6,-0.1,12.4
20110309,3,6,5.5,13.6,0.75,0.08,0.6,6.9,2.6,10.1
20110310,3,7,7.7,16.6,0.79,0.05,0.7,6.8,2.9,9.4
20110311,3,6,5.3,12.2,0.68,0.0,2.2,8.5,3.8,11.7
20110312,3,6,4.4,11.5,0.63,0.01,5.2,9.5,3.8,16.0
20110313,3,8,4.1,10.3,0.69,0.17,1.0,11.5,9.4,14.3
20110314,3,8,2.0,4.4,0.83,0.0,0.4,11.0,8.6,14.3
20110315,3,3,3.4,9.4,0.73,0.0,6.3,11.4,5.2,18.6
20110316,3,4,5.7,13.7,0.75,0.0,6.8,8.3,5.1,12.6
20110317,3,8,3.9,8.3,0.86,0.01,0.0,6.2,4.9,7.4
20110318,3,8,3.0,8.6,0.9,0.86,0.0,5.8,4.5,7.2
20110319,3,3,3.1,7.8,0.65,0.0,9.8,6.2,-1.6,10.9
20110320,3,2,1.4,5.5,0.59,0.0,11.0,4.5,-3.9,12.3
20110321,3,2,1.5,5.4,0.56,0.0,10.9,6.0,-2.6,14.7
20110322,3,2,1.7,5.5,0.64,0.0,10.6,7.5,-1.8,15.9
20110323,3,2,1.7,7.0,0.72,0.0,11.0,8.8,0.3,17.0
20110324,3,4,1.7,10.2,0.69,0.0,10.3,9.2,0.3,17.3
20110325,3,6,2.0,6.1,0.7,0.0,6.3,9.5,1.7,16.4
20110326,3,7,2.5,6.5,0.68,0.0,1.3,7.0,3.1,9.3
20110327,3,3,1.8,6.0,0.63,0.0,9.3,7.6,1.0,15.0
20110328,3,2,2.0,6.3,0.63,0.0,10.9,6.1,-1.1,12.7
20110329,3,0,1.5,5.3,0.63,0.0,10.7,7.4,-1.8,16.0
20110330,3,5,3.1,11.6,0.71,0.06,2.4,9.9,2.0,16.6
20110331,3,8,5.8,14.0,0.81,0.59,0.0,12.4,9.6,14.9
20110401,4,7,3.9,9.6,0.79,0.0,0.3,13.9,11.4,16.6
20110402,4,3,5.3,11.6,0.6,0.13,10.4,17.3,10.9,23.7
20110403,4,7,2.2,7.8,0.86,0.61,0.1,12.0,9.1,15.8
20110404,4,6,3.9,10.2,0.72,0.0,3.1,10.8,5.9,14.9
20110405,4,7,5.3,15.4,0.65,0.04,0.1,9.6,4.6,14.1
20110406,4,6,4.2,9.3,0.68,0.0,8.4,15.8,10.9,21.9
20110407,4,4,4.6,11.6,0.69,0.0,7.4,14.5,7.6,20.1
20110408,4,2,2.6,8.2,0.68,0.0,10.8,11.4,3.2,18.5
20110409,4,4,2.7,7.2,0.63,0.0,11.7,11.1,5.2,17.7
20110410,4,0,2.0,5.9,0.59,0.0,11.1,11.9,4.3,20.0
20110411,4,3,2.8,11.4,0.58,0.2,7.4,14.6,4.8,23.5
20110412,4,4,5.9,19.6,0.71,0.36,5.2,9.0,4.6,13.7
20110413,4,4,3.4,9.6,0.63,0.0,6.4,8.3,3.0,13.6
20110414,4,6,1.4,7.9,0.63,0.0,6.3,8.5,1.8,14.3
20110415,4,3,1.8,6.9,0.59,0.0,8.2,8.8,-0.7,16.4
20110416,4,4,2.3,11.9,0.47,0.0,7.3,11.3,4.7,16.5
20110417,4,5,2.1,7.9,0.49,0.0,8.0,12.4,4.1,18.4
20110418,4,1,2.3,9.2,0.52,0.0,12.8,12.3,2.1,20.1
20110419,4,0,2.7,8.5,0.44,0.0,12.9,15.9,7.3,23.6
20110420,4,0,1.5,6.1,0.54,0.0,12.7,15.4,5.1,23.9
20110421,4,2,1.5,5.3,0.53,0.0,9.6,16.7,7.7,25.6
20110422,4,2,2.1,8.3,0.49,0.0,9.4,18.4,8.3,26.5
20110423,4,4,2.9,11.9,0.49,0.0,7.3,18.8,9.7,26.4
20110424,4,1,2.6,9.6,0.54,0.0,12.6,17.1,7.3,25.0
20110425,4,0,3.1,8.6,0.47,0.0,13.4,16.3,6.8,23.2
20110426,4,2,3.6,10.3,0.53,0.0,9.9,15.1,7.0,21.8
20110427,4,7,2.8,7.4,0.83,0.2,1.0,10.7,8.8,14.4
20110428,4,6,2.0,8.7,0.88,0.75,2.4,12.2,7.8,16.9
20110429,4,6,3.9,18.8,0.7,0.32,7.9,15.6,8.4,23.1
20110430,4,2,7.2,15.1,0.52,0.0,12.6,15.6,10.4,21.0
20110501,5,0,5.7,13.8,0.43,0.0,13.8,13.2,7.5,19.2
20110502,5,2,6.0,14.7,0.51,0.0,12.9,10.2,5.6,15.1
20110503,5,1,4.0,9.7,0.52,0.0,14.0,8.4,2.6,14.3
20110504,5,2,2.2,6.7,0.66,0.0,8.2,8.0,-0.1,15.5
20110505,5,5,2.2,7.5,0.57,0.0,13.3,11.4,1.7,18.8
20110506,5,6,3.2,8.0,0.43,0.0,11.3,16.0,9.9,23.2
20110507,5,4,4.9,11.2,0.35,0.0,12.2,21.4,11.6,28.5
20110508,5,5,5.8,12.4,0.26,0.0,10.6,22.9,17.3,28.7
20110509,5,5,4.2,12.3,0.43,0.0,9.0,20.6,11.2,26.7
20110510,5,5,1.8,7.8,0.61,0.0,7.4,19.1,10.8,25.9
20110511,5,4,2.9,10.8,0.6,0.0,11.0,17.7,11.5,23.0
20110512,5,5,3.0,11.2,0.65,0.0,4.9,14.2,7.7,20.5
20110513,5,4,2.2,7.1,0.6,0.0,8.6,13.8,6.1,20.9
20110514,5,5,3.5,11.2,0.62,0.05,7.2,12.7,6.8,18.3
20110515,5,6,3.8,10.7,0.67,0.13,4.1,11.9,7.5,16.8
20110516,5,8,4.8,12.7,0.8,0.09,0.0,12.6,10.4,14.4
20110517,5,6,3.6,9.5,0.76,0.02,2.0,13.9,9.2,18.8
20110518,5,5,2.9,12.3,0.71,0.0,7.5,15.4,8.2,22.6
20110519,5,6,2.1,8.4,0.76,0.0,2.1,15.8,9.7,22.4
20110520,5,6,2.1,7.3,0.67,0.0,7.6,17.4,10.6,23.1
20110521,5,3,1.5,5.7,0.64,0.0,9.5,17.3,10.8,24.4
20110522,5,4,4.8,14.8,0.62,0.33,6.6,17.0,10.2,23.4
20110523,5,3,4.4,14.2,0.52,0.0,14.0,16.7,7.0,23.6
20110524,5,4,4.9,12.2,0.52,0.0,10.0,15.0,6.7,19.2
20110525,5,1,2.8,8.6,0.43,0.0,15.0,15.5,5.7,22.9
20110526,5,5,7.5,20.7,0.41,0.0,9.5,17.7,13.5,26.1
20110527,5,5,5.5,11.4,0.67,0.04,3.4,13.4,6.4,16.9
20110528,5,7,4.7,13.1,0.62,0.0,5.4,14.5,6.6,19.5
20110529,5,5,5.4,13.1,0.62,0.0,8.2,17.5,12.5,24.0
20110530,5,2,3.7,11.8,0.48,0.2,13.6,22.5,10.6,31.1
20110531,5,7,3.2,12.1,0.86,0.78,0.1,14.0,10.3,17.8
20110601,6,3,3.2,10.0,0.62,0.0,14.0,14.1,8.1,20.0
20110602,6,2,3.9,10.5,0.49,0.0,15.2,16.4,6.8,23.9
20110603,6,2,5.4,12.9,0.57,0.0,14.6,20.3,12.4,26.5
20110604,6,5,4.4,12.3,0.54,1.81,13.1,23.2,14.3,30.3
20110605,6,6,2.5,8.4,0.78,0.11,6.2,20.7,16.1,27.4
20110606,6,6,3.5,12.8,0.77,0.11,6.9,20.1,16.6,25.9
20110607,6,7,2.9,11.1,0.76,1.38,5.9,17.6,13.7,22.2
20110608,6,7,3.9,11.9,0.74,0.0,4.4,15.0,11.4,18.5
20110609,6,3,3.4,10.6,0.62,0.0,9.9,14.9,9.0,20.2
20110610,6,6,2.2,12.6,0.76,0.32,3.1,14.3,8.1,20.8
20110611,6,5,3.2,10.0,0.78,1.12,7.9,12.9,8.6,18.3
20110612,6,5,2.1,8.8,0.69,0.0,10.2,14.4,7.0,19.7
20110613,6,7,4.2,8.8,0.69,0.11,1.6,17.9,14.4,22.1
20110614,6,5,2.5,6.4,0.8,0.0,4.8,17.7,12.0,22.2
20110615,6,6,2.7,6.6,0.77,0.03,3.5,18.8,11.6,24.3
20110616,6,6,4.0,22.2,0.82,0.75,1.4,17.0,10.1,22.8
20110617,6,5,3.6,8.3,0.7,0.12,7.4,15.1,9.8,21.1
20110618,6,6,7.4,20.1,0.74,0.13,5.9,15.1,11.9,19.3
20110619,6,7,6.9,18.8,0.78,0.16,0.8,14.1,10.0,17.6
20110620,6,5,3.1,7.3,0.85,0.27,3.9,13.6,8.4,16.8
20110621,6,7,4.3,11.4,0.8,0.08,3.8,18.4,15.0,23.4
20110622,6,6,4.9,13.0,0.79,0.49,3.4,17.5,14.3,21.4
20110623,6,5,5.6,14.3,0.74,0.09,6.7,15.4,10.7,20.7
20110624,6,6,3.5,11.8,0.82,0.33,3.5,13.2,9.3,17.7
20110625,6,8,3.4,8.0,0.94,0.44,0.0,13.2,9.9,16.2
20110626,6,5,2.1,5.5,0.83,0.0,5.6,19.0,15.6,24.7
20110627,6,2,3.6,10.3,0.63,0.0,15.3,24.3,14.3,31.2
20110628,6,4,4.4,15.8,0.52,0.22,12.7,27.7,21.0,33.8
20110629,6,7,3.5,9.7,0.85,0.36,1.7,18.6,13.2,23.1
20110630,6,5,2.7,12.0,0.77,0.37,6.6,15.1,9.7,20.6
20110701,7,5,3.0,11.2,0.8,0.09,4.7,13.6,9.0,18.6
20110702,7,6,3.4,10.2,0.73,0.0,1.7,14.0,7.6,18.8
20110703,7,6,3.6,8.3,0.72,0.0,4.1,14.8,10.4,19.5
20110704,7,5,1.9,5.5,0.76,0.0,6.0,15.1,10.9,20.4
20110705,7,3,1.5,6.3,0.65,0.0,14.3,18.8,8.4,26.8
20110706,7,6,4.7,15.3,0.63,0.0,6.5,19.5,11.9,25.8
20110707,7,6,3.4,10.6,0.57,0.01,8.8,19.5,11.9,25.0
20110708,7,4,5.4,13.7,0.56,0.05,7.9,19.2,14.0,24.7
20110709,7,6,5.0,14.3,0.68,0.1,2.9,19.1,15.9,25.3
20110710,7,6,2.0,5.7,0.61,0.0,6.7,19.3,13.4,24.8
20110711,7,4,1.7,5.5,0.63,0.0,5.7,19.4,10.9,25.8
20110712,7,6,2.4,8.7,0.63,0.47,7.6,21.5,13.7,29.8
20110713,7,8,4.4,10.5,0.96,0.16,0.0,14.5,12.5,17.5
20110714,7,8,9.1,19.9,0.87,0.12,0.2,13.6,12.3,16.5
20110715,7,5,4.6,12.5,0.72,0.22,7.3,16.8,12.6,23.6
20110716,7,7,6.0,14.2,0.64,1.79,2.4,19.1,12.9,26.4
20110717,7,6,6.6,16.0,0.71,0.01,5.3,17.5,13.4,21.8
20110718,7,6,7.0,14.5,0.65,0.0,1.2,17.0,14.6,20.1
20110719,7,6,3.3,8.9,0.74,0.42,3.6,16.9,13.0,22.9
20110720,7,6,1.9,6.4,0.9,0.64,1.4,16.0,11.2,21.3
20110721,7,6,1.7,6.2,0.9,0.14,0.2,15.9,11.4,19.1
20110722,7,6,3.7,9.8,0.72,0.0,2.9,15.4,11.3,19.4
20110723,7,6,5.0,13.9,0.74,1.26,4.1,13.9,9.7,17.8
20110724,7,8,5.5,11.7,0.91,1.11,0.0,12.2,10.6,14.4
20110725,7,6,2.3,8.2,0.82,0.2,6.2,15.3,10.2,21.2
20110726,7,8,1.8,5.7,0.87,0.12,0.2,15.9,14.1,18.9
20110727,7,7,1.4,8.2,0.88,1.16,1.3,16.9,14.7,22.4
20110728,7,6,1.8,10.3,0.85,0.01,4.5,17.9,14.6,24.3
20110729,7,7,3.5,8.2,0.79,0.03,1.0,16.7,13.6,19.7
20110730,7,7,3.5,8.8,0.82,0.0,0.2,14.8,12.8,16.5
20110731,7,6,2.1,7.6,0.71,0.0,3.5,15.0,11.0,18.8
20110801,8,1,1.7,6.0,0.74,0.0,14.0,17.2,8.4,25.3
20110802,8,2,3.1,9.7,0.66,0.02,11.5,21.8,13.9,28.1
20110803,8,6,3.6,12.1,0.78,0.08,0.5,20.7,18.0,24.6
20110804,8,5,3.5,11.6,0.76,0.43,9.9,21.0,14.7,27.8
20110805,8,6,2.5,7.5,0.83,0.0,2.6,18.9,16.3,22.4
20110806,8,7,3.9,11.5,0.86,0.57,1.9,20.0,16.4,24.7
20110807,8,6,5.5,13.1,0.72,0.2,4.4,17.4,14.4,21.5
20110808,8,6,6.1,19.5,0.77,1.44,2.9,15.5,11.8,19.2
20110809,8,6,5.3,14.3,0.79,0.16,3.4,14.8,11.4,18.0
20110810,8,6,4.9,14.7,0.67,0.0,7.2,16.2,8.8,21.2
20110811,8,6,6.6,16.3,0.53,0.17,6.9,20.1,16.1,24.6
20110812,8,7,4.0,9.1,0.87,0.54,2.2,18.3,16.3,22.3
20110813,8,7,3.0,9.2,0.89,0.95,1.1,18.4,16.2,22.5
20110814,8,7,4.4,12.6,0.91,0.59,1.2,17.7,13.9,20.3
20110815,8,4,2.5,12.4,0.79,0.0,8.4,16.9,12.5,22.2
20110816,8,6,2.4,8.7,0.74,0.01,5.4,17.5,12.6,22.6
20110817,8,5,2.7,6.9,0.69,0.0,8.1,20.3,15.3,25.3
20110818,8,5,2.9,19.4,0.79,3.79,7.7,20.8,16.4,28.5
20110819,8,5,3.7,9.5,0.82,0.0,5.7,17.8,12.0,21.2
20110820,8,2,2.0,6.4,0.76,0.0,13.3,18.3,9.8,25.9
20110821,8,5,3.3,11.6,0.77,0.42,3.7,21.7,13.8,28.4
20110822,8,7,1.6,4.4,0.88,1.25,1.1,18.6,15.4,22.1
20110823,8,4,2.3,20.9,0.86,0.0,6.8,20.8,16.7,26.4
20110824,8,4,2.9,10.6,0.8,0.0,5.4,20.6,14.3,26.2
20110825,8,5,2.2,8.1,0.83,0.01,5.1,19.6,12.7,25.1
20110826,8,6,4.5,14.9,0.83,0.95,3.7,20.4,15.9,27.3
20110827,8,6,5.1,12.8,0.84,0.42,4.6,15.4,12.7,19.5
20110828,8,5,5.8,12.0,0.78,0.0,2.9,14.6,11.5,18.1
20110829,8,6,5.1,14.2,0.77,0.29,1.9,13.9,11.3,17.3
20110830,8,6,2.6,6.9,0.8,0.0,0.0,13.5,8.8,16.3
20110831,8,3,1.7,6.2,0.81,0.0,9.3,13.7,8.0,19.7
20110901,9,2,1.8,5.9,0.76,0.0,11.0,14.7,9.3,20.6
20110902,9,4,1.9,10.3,0.76,0.0,10.7,18.8,9.5,27.6
20110903,9,2,2.9,7.7,0.69,0.09,12.1,23.3,17.9,29.2
20110904,9,7,3.7,12.5,0.84,0.81,1.2,21.3,17.2,23.9
20110905,9,5,6.1,13.7,0.71,0.0,5.5,16.2,13.0,19.7
20110906,9,7,7.9,18.9,0.72,0.66,2.7,16.3,13.8,18.5
20110907,9,6,7.3,16.0,0.77,0.34,2.3,15.2,13.4,17.6
20110908,9,8,5.9,12.0,0.9,0.21,0.0,14.1,12.4,15.5
20110909,9,7,2.9,7.0,0.93,0.03,0.0,17.7,13.7,20.3
20110910,9,6,4.6,10.2,0.81,0.0,7.5,22.6,17.8,27.2
20110911,9,6,3.9,10.4,0.88,0.45,1.8,18.0,13.5,23.1
20110912,9,6,7.5,18.0,0.78,0.0,1.3,18.0,13.7,22.9
20110913,9,4,6.0,12.4,0.71,0.0,5.6,16.7,14.0,19.5
20110914,9,3,5.1,11.7,0.73,0.0,7.0,14.2,10.2,18.1
20110915,9,4,2.2,5.4,0.83,0.0,3.9,13.6,9.1,19.2
20110916,9,6,2.9,9.3,0.75,0.0,7.0,15.4,6.8,21.0
20110917,9,7,4.9,12.3,0.73,0.75,2.7,16.8,13.5,20.2
20110918,9,7,4.8,12.4,0.81,0.17,2.7,13.2,10.9,16.4
20110919,9,5,3.4,8.4,0.81,0.0,6.2,13.7,9.2,18.5
20110920,9,6,4.4,8.4,0.81,0.0,0.3,14.4,9.5,17.4
20110921,9,7,4.6,11.2,0.7,0.0,0.2,16.6,14.9,19.1
20110922,9,6,4.1,8.9,0.79,0.0,1.8,14.7,10.9,18.3
20110923,9,5,2.0,6.3,0.82,0.0,5.8,14.0,9.1,19.6
20110924,9,3,1.8,6.9,0.78,0.0,10.0,14.7,8.1,22.6
20110925,9,2,1.8,6.5,0.81,0.0,10.3,15.9,9.4,23.1
20110926,9,4,3.5,8.5,0.74,0.0,7.7,19.2,14.6,24.6
20110927,9,5,1.5,4.7,0.86,0.0,4.8,17.2,12.2,22.6
20110928,9,1,1.8,6.8,0.82,0.0,10.5,17.3,10.4,25.3
20110929,9,1,2.6,7.6,0.75,0.0,10.6,18.5,11.3,25.5
20110930,9,0,2.9,8.1,0.68,0.0,10.8,18.6,9.9,26.1
20111001,10,0,1.2,4.1,0.74,0.0,10.8,17.8,10.2,27.7
20111002,10,0,1.2,3.6,0.83,0.0,10.3,16.8,9.8,24.9
20111003,10,2,3.1,8.4,0.76,0.0,9.8,17.7,10.2,25.2
20111004,10,5,4.4,9.3,0.82,0.0,0.9,16.5,13.8,18.4
20111005,10,7,5.5,11.3,0.79,0.01,0.1,17.2,15.7,18.9
20111006,10,6,6.6,17.1,0.77,0.72,0.0,14.0,8.3,17.5
20111007,10,6,5.5,17.4,0.87,0.71,1.7,9.9,7.8,13.2
20111008,10,6,3.5,10.8,0.87,0.43,1.8,9.2,6.7,12.2
20111009,10,6,4.0,10.4,0.9,0.62,4.6,9.5,2.3,15.3
20111010,10,8,6.8,15.2,0.85,0.0,0.7,17.1,15.3,19.9
20111011,10,8,7.5,14.1,0.89,1.19,0.0,15.3,12.1,16.4
20111012,10,8,1.8,7.4,0.97,1.43,0.0,11.2,9.2,12.7
20111013,10,3,2.2,8.7,0.82,0.0,8.2,9.7,4.7,14.3
20111014,10,3,2.3,7.2,0.78,0.0,9.6,8.2,3.0,14.8
20111015,10,1,3.2,9.1,0.68,0.0,9.9,8.1,1.7,14.2
20111016,10,1,3.6,10.8,0.74,0.0,9.9,7.9,-0.6,14.1
20111017,10,6,4.1,10.3,0.79,0.0,2.9,11.3,7.4,15.4
20111018,10,7,5.8,13.8,0.87,0.41,0.0,9.5,7.6,14.1
20111019,10,5,4.9,13.9,0.82,0.1,4.9,8.5,4.2,13.2
20111020,10,5,2.7,7.8,0.85,0.03,4.5,6.6,3.0,10.4
20111021,10,1,3.1,6.7,0.78,0.0,8.6,5.8,1.4,10.8
20111022,10,0,5.2,12.2,0.7,0.0,9.4,6.7,1.7,12.1
20111023,10,0,5.9,11.9,0.66,0.0,9.4,8.7,5.2,14.2
20111024,10,1,6.0,13.4,0.65,0.0,9.2,9.9,5.5,12.9
20111025,10,7,4.5,13.7,0.67,0.02,0.0,11.1,10.1,12.5
20111026,10,3,4.5,10.1,0.72,0.0,3.8,11.1,7.7,14.3
20111027,10,4,4.9,13.0,0.78,0.0,4.0,10.8,4.9,15.8
20111028,10,4,3.4,9.7,0.79,0.0,6.5,12.9,9.5,18.6
20111029,10,6,4.1,8.4,0.78,0.0,0.6,14.4,12.3,17.4
20111030,10,5,3.4,6.7,0.85,0.0,5.2,14.2,9.9,17.8
20111031,10,2,2.9,6.7,0.89,0.0,6.4,12.0,7.4,16.2
20111101,11,4,5.5,10.3,0.83,0.07,8.0,12.7,10.2,16.5
20111102,11,6,4.7,11.7,0.86,0.0,1.1,12.8,10.8,14.3
20111103,11,7,6.6,13.7,0.72,0.08,1.4,14.9,12.6,18.5
20111104,11,6,5.3,13.9,0.69,0.02,4.5,14.7,11.4,19.8
20111105,11,6,2.2,9.9,0.81,0.0,2.6,12.0,6.1,16.9
20111106,11,6,2.5,7.8,0.91,0.0,4.6,8.7,4.6,13.5
20111107,11,7,3.6,8.4,0.91,0.0,0.0,7.8,5.2,9.0
20111108,11,1,2.2,6.6,0.89,0.0,5.4,7.9,2.2,14.1
20111109,11,0,2.2,6.5,0.84,0.0,8.1,8.8,1.7,14.5
20111110,11,2,2.9,10.0,0.89,0.0,6.6,6.1,1.8,11.8
20111111,11,4,5.7,12.8,0.75,0.0,3.2,8.2,5.0,10.8
20111112,11,2,5.3,12.9,0.78,0.0,7.8,7.0,4.3,11.7
20111113,11,6,2.7,6.9,0.94,0.0,2.4,5.0,1.0,9.7
20111114,11,1,3.1,10.3,0.71,0.0,7.9,6.0,-1.6,13.0
20111115,11,2,1.8,5.7,0.84,0.0,7.8,1.8,-4.6,10.5
20111116,11,2,3.0,11.2,0.78,0.0,7.8,3.0,-3.4,10.1
20111117,11,4,4.6,9.7,0.82,0.0,4.6,4.8,0.7,8.6
20111118,11,7,3.4,6.7,0.85,0.0,0.8,8.4,5.3,10.1
20111119,11,6,4.0,9.4,0.75,0.0,6.3,9.6,5.5,12.8
20111120,11,3,1.5,5.5,0.83,0.0,6.7,6.2,1.2,12.9
20111121,11,3,2.1,6.4,0.82,0.0,7.2,6.6,1.6,13.4
20111122,11,4,1.5,4.9,0.86,0.0,1.9,5.7,-0.1,10.8
